access_id,memory_address,operation,cache_result
4379,151,READ,HIT
4380,74,WRITE,MISS
4381,76,READ,MISS
4382,78,WRITE,MISS
4383,79,WRITE,MISS
4384,81,READ,MISS
4385,83,WRITE,MISS
4386,186,WRITE,MISS
4387,187,WRITE,MISS
4388,91,READ,MISS
4389,90,READ,MISS
4390,91,READ,HIT
4391,90,WRITE,HIT
4392,88,WRITE,MISS
4393,90,WRITE,HIT
4394,89,READ,MISS
4395,176,WRITE,MISS
4396,174,WRITE,MISS
4397,143,READ,MISS
4398,59,READ,MISS
4399,229,WRITE,MISS
4400,231,WRITE,MISS
4401,230,WRITE,MISS
4402,61,READ,MISS
4403,60,READ,MISS
4404,58,WRITE,MISS
4405,59,READ,HIT
4406,58,WRITE,HIT
4407,56,READ,MISS
4408,56,WRITE,HIT
4409,58,WRITE,HIT
4410,60,WRITE,HIT
4411,61,READ,HIT
4412,62,READ,MISS
4413,63,READ,MISS
4414,61,WRITE,HIT
4415,71,WRITE,MISS
4416,71,READ,HIT
4417,72,WRITE,MISS
4418,82,READ,MISS
4419,81,WRITE,MISS
4420,72,READ,HIT
4421,74,WRITE,MISS
4422,74,READ,HIT
4423,14,WRITE,MISS
4424,15,READ,MISS
4425,16,WRITE,MISS
4426,15,WRITE,HIT
4427,15,READ,HIT
4428,17,READ,MISS
4429,19,WRITE,MISS
4430,19,WRITE,HIT
4431,20,WRITE,MISS
4432,21,READ,MISS
4433,23,WRITE,MISS
4434,23,READ,HIT
4435,24,READ,MISS
4436,23,WRITE,HIT
4437,21,READ,HIT
4438,19,WRITE,HIT
4439,17,READ,HIT
4440,17,WRITE,HIT
4441,16,READ,HIT
4442,149,READ,MISS
4443,148,READ,MISS
4444,147,READ,MISS
4445,149,WRITE,HIT
4446,149,WRITE,HIT
4447,148,WRITE,HIT
4448,104,READ,MISS
4449,102,READ,MISS
4450,102,WRITE,HIT
4451,100,WRITE,MISS
4452,102,READ,HIT
4453,100,READ,HIT
4454,101,READ,MISS
4455,102,WRITE,HIT
4456,104,WRITE,HIT
4457,106,READ,MISS
4458,31,READ,MISS
4459,12,READ,MISS
4460,12,WRITE,HIT
4461,10,READ,MISS
4462,10,WRITE,HIT
4463,166,WRITE,MISS
4464,167,WRITE,MISS
4465,166,WRITE,HIT
4466,136,READ,MISS
4467,134,READ,MISS
4468,95,WRITE,MISS
4469,96,READ,MISS
4470,96,WRITE,HIT
4471,97,WRITE,MISS
4472,97,WRITE,HIT
4473,95,READ,HIT
4474,8,WRITE,MISS
4475,8,WRITE,HIT
4476,7,WRITE,MISS
4477,6,WRITE,MISS
4478,8,WRITE,HIT
4479,8,WRITE,HIT
4480,219,READ,MISS
4481,219,READ,HIT
4482,220,WRITE,MISS
4483,218,WRITE,MISS
4484,217,READ,MISS
4485,219,READ,HIT
4486,219,READ,HIT
4487,221,READ,MISS
4488,223,WRITE,MISS
4489,225,READ,MISS
4490,223,READ,HIT
4491,224,WRITE,MISS
4492,226,WRITE,MISS
4493,227,READ,MISS
4494,227,READ,HIT
4495,184,WRITE,MISS
4496,184,READ,HIT
4497,186,WRITE,MISS
4498,185,READ,MISS
4499,183,WRITE,MISS
4500,184,READ,HIT
4501,186,READ,HIT
4502,186,WRITE,HIT
4503,186,READ,HIT
4504,188,READ,MISS
4505,187,WRITE,MISS
4506,185,READ,HIT
4507,187,WRITE,HIT
4508,84,WRITE,MISS
4509,82,WRITE,MISS
4510,82,WRITE,HIT
4511,84,READ,HIT
4512,82,READ,HIT
4513,80,WRITE,MISS
4514,82,READ,HIT
4515,81,READ,MISS
4516,173,WRITE,MISS
4517,173,READ,HIT
4518,173,WRITE,HIT
4519,5,WRITE,MISS
4520,7,WRITE,MISS
4521,8,WRITE,MISS
4522,8,WRITE,HIT
4523,10,WRITE,MISS
4524,11,READ,MISS
4525,11,WRITE,HIT
4526,13,READ,MISS
4527,12,WRITE,MISS
4528,250,READ,MISS
4529,248,WRITE,MISS
4530,246,READ,MISS
4531,245,WRITE,MISS
4532,211,READ,MISS
4533,210,WRITE,MISS
4534,209,WRITE,MISS
4535,208,WRITE,MISS
4536,207,READ,MISS
4537,131,READ,MISS
4538,132,READ,MISS
4539,131,READ,HIT
4540,129,WRITE,MISS
4541,129,WRITE,HIT
4542,127,READ,MISS
4543,126,READ,MISS
4544,127,READ,HIT
4545,127,READ,HIT
4546,127,READ,HIT
4547,127,WRITE,HIT
4548,125,READ,MISS
4549,124,WRITE,MISS
4550,213,WRITE,MISS
4551,60,READ,MISS
4552,59,WRITE,MISS
4553,59,READ,HIT
4554,250,WRITE,MISS
4555,248,READ,MISS
4556,246,READ,MISS
4557,247,WRITE,MISS
4558,245,READ,MISS
4559,200,WRITE,MISS
4560,7,READ,MISS
4561,9,READ,MISS
4562,249,READ,MISS
4563,249,WRITE,HIT
4564,249,READ,HIT
4565,247,READ,HIT
4566,249,WRITE,HIT
4567,248,READ,HIT
4568,247,WRITE,HIT
4569,245,WRITE,HIT
4570,246,WRITE,HIT
4571,248,READ,HIT
4572,247,WRITE,HIT
4573,248,WRITE,HIT
4574,249,WRITE,HIT
4575,247,READ,HIT
4576,246,READ,HIT
4577,248,WRITE,HIT
4578,113,READ,MISS
4579,112,WRITE,MISS
4580,112,WRITE,HIT
4581,112,READ,HIT
4582,113,READ,HIT
4583,115,WRITE,MISS
4584,117,WRITE,MISS
4585,118,WRITE,MISS
4586,87,WRITE,MISS
4587,89,READ,MISS
4588,45,READ,MISS
4589,47,READ,MISS
4590,49,WRITE,MISS
4591,49,READ,HIT
4592,51,WRITE,MISS
4593,53,WRITE,MISS
4594,52,READ,MISS
4595,51,WRITE,HIT
4596,52,WRITE,HIT
4597,77,WRITE,MISS
4598,76,WRITE,MISS
4599,74,READ,MISS
4600,76,READ,HIT
4601,75,WRITE,MISS
4602,207,READ,MISS
4603,207,READ,HIT
4604,209,WRITE,MISS
4605,210,READ,MISS
4606,212,READ,MISS
4607,79,READ,MISS
4608,79,WRITE,HIT
4609,81,READ,MISS
4610,147,READ,MISS
4611,145,READ,MISS
4612,145,READ,HIT
4613,71,WRITE,MISS
4614,72,WRITE,MISS
4615,97,READ,MISS
4616,156,READ,MISS
4617,158,WRITE,MISS
4618,158,READ,HIT
4619,159,WRITE,MISS
4620,160,READ,MISS
4621,157,WRITE,MISS
4622,159,WRITE,HIT
4623,159,READ,HIT
4624,161,READ,MISS
4625,160,READ,HIT
4626,159,READ,HIT
4627,158,READ,HIT
4628,159,READ,HIT
4629,157,READ,HIT
4630,158,READ,HIT
4631,159,WRITE,HIT
4632,253,WRITE,MISS
4633,253,READ,HIT
4634,4,READ,MISS
4635,3,WRITE,MISS
4636,183,READ,MISS
4637,184,WRITE,MISS
4638,184,WRITE,HIT
4639,248,READ,MISS
4640,248,WRITE,HIT
4641,246,WRITE,MISS
4642,247,READ,MISS
4643,142,WRITE,MISS
4644,140,READ,MISS
4645,141,READ,MISS
4646,3,READ,HIT
4647,3,READ,HIT
4648,2,READ,MISS
4649,3,READ,HIT
4650,218,WRITE,MISS
4651,104,READ,MISS
4652,233,WRITE,MISS
4653,232,READ,MISS
4654,1,READ,MISS
4655,13,WRITE,MISS
4656,13,WRITE,HIT
4657,14,READ,MISS
4658,16,READ,MISS
4659,241,READ,MISS
4660,243,READ,MISS
4661,241,WRITE,HIT
4662,239,WRITE,MISS
4663,239,WRITE,HIT
4664,85,WRITE,MISS
4665,83,WRITE,MISS
4666,66,WRITE,MISS
4667,175,READ,MISS
4668,177,WRITE,MISS
4669,175,WRITE,HIT
4670,173,WRITE,MISS
4671,173,WRITE,HIT
4672,175,WRITE,HIT
4673,175,READ,HIT
4674,175,WRITE,HIT
4675,173,READ,HIT
4676,174,WRITE,MISS
4677,174,READ,HIT
4678,175,READ,HIT
4679,177,WRITE,HIT
4680,176,READ,MISS
4681,178,WRITE,MISS
4682,180,WRITE,MISS
4683,182,READ,MISS
4684,182,READ,HIT
4685,184,READ,MISS
4686,184,WRITE,HIT
4687,184,READ,HIT
4688,71,READ,MISS
4689,72,WRITE,MISS
4690,71,READ,HIT
4691,72,WRITE,HIT
4692,71,WRITE,HIT
4693,70,WRITE,MISS
4694,68,READ,MISS
4695,66,WRITE,HIT
4696,66,WRITE,HIT
4697,68,WRITE,HIT
4698,70,WRITE,HIT
4699,72,READ,HIT
4700,70,READ,HIT
4701,69,WRITE,MISS
4702,69,READ,HIT
4703,134,WRITE,MISS
4704,135,READ,MISS
4705,133,WRITE,MISS
4706,132,WRITE,MISS
4707,134,READ,HIT
4708,135,WRITE,HIT
4709,134,WRITE,HIT
4710,132,WRITE,HIT
4711,130,WRITE,MISS
4712,128,WRITE,MISS
4713,126,READ,MISS
4714,125,READ,MISS
4715,125,READ,HIT
4716,137,READ,MISS
4717,136,WRITE,MISS
4718,134,READ,HIT
4719,132,READ,HIT
4720,130,READ,HIT
4721,130,WRITE,HIT
4722,129,READ,MISS
4723,75,READ,MISS
4724,77,READ,MISS
4725,77,READ,HIT
4726,110,READ,MISS
4727,110,WRITE,HIT
4728,131,WRITE,MISS
4729,131,READ,HIT
4730,249,WRITE,MISS
4731,249,WRITE,HIT
4732,249,READ,HIT
4733,248,READ,MISS
4734,246,READ,MISS
4735,247,READ,MISS
4736,247,WRITE,HIT
4737,245,READ,MISS
4738,182,WRITE,MISS
4739,72,WRITE,MISS
4740,73,READ,MISS
4741,74,READ,MISS
4742,74,WRITE,HIT
4743,76,WRITE,MISS
4744,78,READ,MISS
4745,43,WRITE,MISS
4746,45,READ,MISS
4747,45,WRITE,HIT
4748,47,WRITE,MISS
4749,45,WRITE,HIT
4750,45,READ,HIT
4751,99,WRITE,MISS
4752,101,READ,MISS
4753,103,WRITE,MISS
4754,101,WRITE,HIT
4755,99,READ,HIT
4756,155,READ,MISS
4757,153,WRITE,MISS
4758,154,READ,MISS
4759,155,WRITE,HIT
4760,153,READ,HIT
4761,151,WRITE,MISS
4762,153,READ,HIT
4763,151,WRITE,HIT
4764,152,READ,MISS
4765,154,READ,HIT
4766,230,WRITE,MISS
4767,232,READ,MISS
4768,177,WRITE,MISS
4769,176,WRITE,MISS
4770,176,READ,HIT
4771,175,READ,MISS
4772,44,WRITE,MISS
4773,45,WRITE,HIT
4774,8,READ,MISS
4775,6,READ,MISS
4776,6,READ,HIT
4777,8,READ,HIT
4778,134,READ,MISS
4779,136,READ,MISS
4780,135,READ,MISS
4781,135,WRITE,HIT
4782,136,READ,HIT
4783,135,READ,HIT
4784,134,READ,HIT
4785,134,WRITE,HIT
4786,133,WRITE,MISS
4787,223,READ,MISS
4788,223,WRITE,HIT
4789,221,WRITE,MISS
4790,223,READ,HIT
4791,222,WRITE,MISS
4792,222,READ,HIT
4793,223,READ,HIT
4794,222,READ,HIT
4795,221,WRITE,HIT
4796,223,READ,HIT
4797,224,READ,MISS
4798,79,READ,MISS
4799,77,WRITE,MISS
4800,111,WRITE,MISS
4801,111,WRITE,HIT
4802,113,READ,MISS
4803,111,WRITE,HIT
4804,113,WRITE,HIT
4805,111,WRITE,HIT
4806,112,WRITE,MISS
4807,111,READ,HIT
4808,111,WRITE,HIT
4809,112,WRITE,HIT
4810,110,READ,MISS
4811,3,WRITE,MISS
4812,1,WRITE,MISS
4813,1,READ,HIT
4814,0,WRITE,MISS
4815,2,WRITE,MISS
4816,2,WRITE,HIT
4817,2,WRITE,HIT
4818,2,READ,HIT
4819,0,WRITE,HIT
4820,0,WRITE,HIT
4821,2,WRITE,HIT
4822,3,WRITE,HIT
4823,69,READ,MISS
4824,70,WRITE,MISS
4825,70,READ,HIT
4826,72,WRITE,MISS
4827,74,WRITE,MISS
4828,75,WRITE,MISS
4829,74,WRITE,HIT
4830,188,READ,MISS
4831,188,WRITE,HIT
4832,190,WRITE,MISS
4833,190,WRITE,HIT
4834,189,READ,MISS
4835,189,READ,HIT
4836,189,WRITE,HIT
4837,188,WRITE,HIT
4838,5,WRITE,MISS
4839,5,READ,HIT
4840,6,WRITE,MISS
4841,133,WRITE,MISS
4842,133,READ,HIT
4843,211,READ,MISS
4844,210,WRITE,MISS
4845,209,READ,MISS
4846,207,READ,MISS
4847,56,WRITE,MISS
4848,57,WRITE,MISS
4849,56,WRITE,HIT
4850,58,WRITE,MISS
4851,58,WRITE,HIT
4852,22,READ,MISS
4853,20,WRITE,MISS
4854,19,READ,MISS
4855,19,READ,HIT
4856,19,READ,HIT
4857,17,WRITE,MISS
4858,17,WRITE,HIT
4859,18,WRITE,MISS
4860,17,READ,HIT
4861,177,READ,MISS
4862,176,READ,MISS
4863,34,WRITE,MISS
4864,98,READ,MISS
4865,185,READ,MISS
4866,187,READ,MISS
4867,185,WRITE,HIT
4868,183,WRITE,MISS
4869,185,READ,HIT
4870,36,WRITE,MISS
4871,38,READ,MISS
4872,37,WRITE,MISS
4873,39,WRITE,MISS
4874,40,WRITE,MISS
4875,152,READ,MISS
4876,152,READ,HIT
4877,154,READ,MISS
4878,155,READ,MISS
4879,156,WRITE,MISS
4880,156,READ,HIT
4881,155,READ,HIT
4882,154,READ,HIT
4883,149,WRITE,MISS
4884,148,WRITE,MISS
4885,80,READ,MISS
4886,81,WRITE,MISS
4887,244,WRITE,MISS
4888,242,READ,MISS
4889,244,READ,HIT
4890,246,READ,MISS
4891,245,WRITE,MISS
4892,54,READ,MISS
4893,56,READ,MISS
4894,57,READ,MISS
4895,57,READ,HIT
4896,57,WRITE,HIT
4897,253,READ,MISS
4898,252,READ,MISS
4899,250,READ,MISS
4900,248,READ,MISS
4901,247,WRITE,MISS
4902,31,READ,MISS
4903,31,READ,HIT
4904,33,WRITE,MISS
4905,185,WRITE,MISS
4906,149,WRITE,MISS
4907,151,READ,MISS
4908,201,READ,MISS
4909,200,WRITE,MISS
4910,227,WRITE,MISS
4911,226,WRITE,MISS
4912,228,WRITE,MISS
4913,226,WRITE,HIT
4914,98,WRITE,MISS
4915,97,READ,MISS
4916,169,WRITE,MISS
4917,171,WRITE,MISS
4918,169,WRITE,HIT
4919,171,WRITE,HIT
4920,170,READ,MISS
4921,168,WRITE,MISS
4922,167,WRITE,MISS
4923,165,WRITE,MISS
4924,164,READ,MISS
4925,213,WRITE,MISS
4926,215,READ,MISS
4927,213,READ,HIT
4928,211,READ,MISS
4929,210,WRITE,MISS
4930,210,READ,HIT
4931,212,WRITE,MISS
4932,213,WRITE,HIT
4933,228,WRITE,HIT
4934,230,WRITE,MISS
4935,228,READ,HIT
4936,226,READ,MISS
4937,225,READ,MISS
4938,227,READ,MISS
4939,226,READ,HIT
4940,225,WRITE,HIT
4941,116,WRITE,MISS
4942,114,WRITE,MISS
4943,116,WRITE,HIT
4944,118,WRITE,MISS
4945,116,WRITE,HIT
4946,118,WRITE,HIT
4947,119,READ,MISS
4948,102,READ,MISS
4949,170,READ,MISS
4950,169,WRITE,MISS
4951,171,WRITE,MISS
4952,179,READ,MISS
4953,0,READ,MISS
4954,0,READ,HIT
4955,2,READ,MISS
4956,1,READ,MISS
4957,1,WRITE,HIT
4958,3,READ,MISS
4959,2,READ,HIT
4960,2,WRITE,HIT
4961,4,WRITE,MISS
4962,41,WRITE,MISS
4963,43,READ,MISS
4964,42,READ,MISS
4965,160,READ,MISS
4966,161,WRITE,MISS
4967,160,WRITE,HIT
4968,160,READ,HIT
4969,158,READ,MISS
4970,160,WRITE,HIT
4971,161,READ,HIT
4972,34,WRITE,MISS
4973,36,WRITE,MISS
4974,35,READ,MISS
4975,35,READ,HIT
4976,33,WRITE,MISS
4977,32,READ,MISS
4978,33,READ,HIT
4979,34,WRITE,HIT
4980,33,READ,HIT
4981,31,WRITE,MISS
4982,32,WRITE,HIT
4983,31,WRITE,HIT
4984,33,READ,HIT
4985,32,WRITE,HIT
4986,30,READ,MISS
4987,28,READ,MISS
4988,30,READ,HIT
4989,29,WRITE,MISS
4990,29,WRITE,HIT
4991,31,READ,HIT
4992,29,WRITE,HIT
4993,22,WRITE,MISS
4994,21,READ,MISS
4995,129,READ,MISS
4996,130,READ,MISS
4997,130,WRITE,HIT
4998,130,READ,HIT
4999,190,WRITE,MISS
5000,188,WRITE,MISS
